project	sample	alias	accession	center	platform	instrument	library	layout	description	fastq_se_md5	fastq_se_ftp	fastq_r1_md5	fastq_r2_md5	fastq_r1_ftp	fastq_r2_ftp	fastq_se	fastq_r1	fastq_r2
PRJNA46161	KB1	Southern African Bushman	SRR033796	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	7c236a0660aac0cd44e717bedb3655d9	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033796/SRR033796.fastq.gz					data/source/PRJNA46161/fastq/SRR033796_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033797	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	3f810be9b3b5548ef4e39a1509bbfbfd	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033797/SRR033797.fastq.gz					data/source/PRJNA46161/fastq/SRR033797_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033798	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	f89bfa70bb4572039f27a780ac2466c0	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033798/SRR033798.fastq.gz					data/source/PRJNA46161/fastq/SRR033798_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033799	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	90007181093801aa0be33261dbbddd4c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033799/SRR033799.fastq.gz					data/source/PRJNA46161/fastq/SRR033799_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033800	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	c44a57a40d800fe100cf2805f6f42fa4	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033800/SRR033800.fastq.gz					data/source/PRJNA46161/fastq/SRR033800_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033801	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	b2ac23b2729723b0955d602714aef5e7	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033801/SRR033801.fastq.gz					data/source/PRJNA46161/fastq/SRR033801_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033802	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	eb5a11fdb3e649d51449e2ad342b9deb	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033802/SRR033802.fastq.gz					data/source/PRJNA46161/fastq/SRR033802_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033803	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	02101e6f347d061e7e9051aa44df71e0	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033803/SRR033803.fastq.gz					data/source/PRJNA46161/fastq/SRR033803_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033804	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	195d1529d1eb3124965988dd3c1d24b3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033804/SRR033804.fastq.gz					data/source/PRJNA46161/fastq/SRR033804_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033805	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	f64d5c4d66f55e89c44e809351cd3690	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033805/SRR033805.fastq.gz					data/source/PRJNA46161/fastq/SRR033805_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033806	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	80262f9dc39f9d5e33df6c1b3bac863a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033806/SRR033806.fastq.gz					data/source/PRJNA46161/fastq/SRR033806_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033807	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	08201124e00e4ec192e28aeade4c959a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033807/SRR033807.fastq.gz					data/source/PRJNA46161/fastq/SRR033807_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033808	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	4d69cb365dd80f70160a9efb0b09e670	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033808/SRR033808.fastq.gz					data/source/PRJNA46161/fastq/SRR033808_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033809	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	8067d05e327f20c62cdce4870ba75111	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033809/SRR033809.fastq.gz					data/source/PRJNA46161/fastq/SRR033809_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033810	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	969a2f7deb4abbff10e5ec0b419d6dc2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033810/SRR033810.fastq.gz					data/source/PRJNA46161/fastq/SRR033810_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033811	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	9eb3543ad2e46e98523c4a0cd39504d7	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033811/SRR033811.fastq.gz					data/source/PRJNA46161/fastq/SRR033811_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033812	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	e2d28b4c5a5e06f17a0e5ae6b056fa77	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033812/SRR033812.fastq.gz					data/source/PRJNA46161/fastq/SRR033812_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033813	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	2fe36553dfe3fe1d820f7f5f3f87b32d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033813/SRR033813.fastq.gz					data/source/PRJNA46161/fastq/SRR033813_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033814	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	17cdd7d40de01f729975869e39e3fd9b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033814/SRR033814.fastq.gz					data/source/PRJNA46161/fastq/SRR033814_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033815	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	3ab80d8a4a25f6e01ddd5f00fe6d5713	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033815/SRR033815.fastq.gz					data/source/PRJNA46161/fastq/SRR033815_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033816	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	7992c05e65cb64a50bb62efca9e1caa3	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033816/SRR033816.fastq.gz					data/source/PRJNA46161/fastq/SRR033816_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033817	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	19f9bb4b6d84f45aab849fd74292bcfb	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033817/SRR033817.fastq.gz					data/source/PRJNA46161/fastq/SRR033817_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033818	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	6fe806c56dfa48fd3ff0a816cc3ea76c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033818/SRR033818.fastq.gz					data/source/PRJNA46161/fastq/SRR033818_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033819	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	d609a95a428e2306c9ca6e6a2dda9b88	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033819/SRR033819.fastq.gz					data/source/PRJNA46161/fastq/SRR033819_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033821	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	48a51d27ef1fca4b8921412063a9a6dd	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033821/SRR033821.fastq.gz					data/source/PRJNA46161/fastq/SRR033821_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033822	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	252c55ae7ac82c870dca6cf9b101bcf2	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033822/SRR033822.fastq.gz					data/source/PRJNA46161/fastq/SRR033822_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033823	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	b8c6e1ee0b8d7652c216e733449e92de	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033823/SRR033823.fastq.gz					data/source/PRJNA46161/fastq/SRR033823_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033824	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_single	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	640996ed7ef37fb64b2866f1f4fa7a04	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033824/SRR033824.fastq.gz					data/source/PRJNA46161/fastq/SRR033824_se.fastq.gz		
PRJNA46161	KB1	Southern African Bushman	SRR033895	CCGB	ILLUMINA	Illumina Genome Analyzer	KB1_genome_Illumina_36_36	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)			b5b116fe37c6e83b0a619a8bf3c8600f	ba53f546fa80f4d74c7ff6c99943a0bc	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033895/SRR033895_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033895/SRR033895_2.fastq.gz		data/source/PRJNA46161/fastq/SRR033895_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR033895_r2.fastq.gz
PRJNA46161	KB1	Southern African Bushman	SRR033897	CCGB	ILLUMINA	Illumina Genome Analyzer	KB1_genome_Illumina_76_76	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)			ecae0a68d86636dad20264f811221b3c	907719a6e359a58ceea60bca18e4529b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033897/SRR033897_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR033/SRR033897/SRR033897_2.fastq.gz		data/source/PRJNA46161/fastq/SRR033897_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR033897_r2.fastq.gz
PRJNA46161	KB1	Southern African Bushman	SRR034150	CCGB	ILLUMINA	Illumina Genome Analyzer	KB1_genome_Illumina_76_76	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)			2dc018aedcd2ef101c4bbffde0fc939a	df32f32e3bb7eef5a96facfc498c2508	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034150/SRR034150_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034150/SRR034150_2.fastq.gz		data/source/PRJNA46161/fastq/SRR034150_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR034150_r2.fastq.gz
PRJNA46161	KB1	Southern African Bushman	SRR034233	CCGB	ILLUMINA	Illumina Genome Analyzer	KB1_genome_Illumina_76_76	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)			59a922ee8052fc5f81b2e8d7bd2aa2e0	258a30616a5e9115fb35ea4b3196976b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034233/SRR034233_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034233/SRR034233_2.fastq.gz		data/source/PRJNA46161/fastq/SRR034233_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR034233_r2.fastq.gz
PRJNA46161	KB1	Southern African Bushman	SRR034234	CCGB	ILLUMINA	Illumina Genome Analyzer	KB1_genome_Illumina_76_76	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)			41b3a08ee4796a9996871694a31acaaf	e71d973350790d0c103a76a32f052480	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034234/SRR034234_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034234/SRR034234_2.fastq.gz		data/source/PRJNA46161/fastq/SRR034234_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR034234_r2.fastq.gz
PRJNA46161	ABT	Southern African Bantu	SRR034235	CCGB	ILLUMINA	Illumina Genome Analyzer	ABT_Illumina_76_76	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)			164af5aef680558f33524fc6c7439bd2	d228489c10fb565edfb90256521f810d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034235/SRR034235_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR034/SRR034235/SRR034235_2.fastq.gz		data/source/PRJNA46161/fastq/SRR034235_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR034235_r2.fastq.gz
PRJNA46161	ABT	Southern African Bantu	SRR035446	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT_000sA	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	80005ce4fa1d4c5c31d0898165f6d604	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035446/SRR035446.fastq.gz					data/source/PRJNA46161/fastq/SRR035446_se.fastq.gz		
PRJNA46161	ABT	Southern African Bantu	SRR035447	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT_000sA	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	02506f679ffab6aef0eb01ceb7db4bfb	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035447/SRR035447.fastq.gz					data/source/PRJNA46161/fastq/SRR035447_se.fastq.gz		
PRJNA46161	ABT	Southern African Bantu	SRR035448	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT_000sA	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	2a77e9afbfa7f78d6841dc40cd3eebc1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035448/SRR035448.fastq.gz					data/source/PRJNA46161/fastq/SRR035448_se.fastq.gz		
PRJNA46161	ABT	Southern African Bantu	SRR035449	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT_000sA	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	1908af4ba132112bc227c09592f6f257	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035449/SRR035449.fastq.gz					data/source/PRJNA46161/fastq/SRR035449_se.fastq.gz		
PRJNA46161	ABT	Southern African Bantu	SRR035450	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT_000sA	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	e03a5ed7dede292add0fb816b4061d36	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035450/SRR035450.fastq.gz					data/source/PRJNA46161/fastq/SRR035450_se.fastq.gz		
PRJNA46161	ABT	Southern African Bantu	SRR035451	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT_000sA	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	425dc57b1552dafecd993e2a558272b1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035451/SRR035451.fastq.gz					data/source/PRJNA46161/fastq/SRR035451_se.fastq.gz		
PRJNA46161	ABT	Southern African Bantu	SRR035452	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT_000sA	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	51a7e62e7df93b9c1543ba4f3006f61d	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035452/SRR035452.fastq.gz					data/source/PRJNA46161/fastq/SRR035452_se.fastq.gz		
PRJNA46161	ABT	Southern African Bantu	SRR035453	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT_000sA	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	bab88611c7009347d2e2a907c4195aaa	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035453/SRR035453.fastq.gz					data/source/PRJNA46161/fastq/SRR035453_se.fastq.gz		
PRJNA46161	ABT	Southern African Bantu	SRR035454	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT_000sA	SINGLE	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	76de3b13d67d57d7b78ae1533239c0f1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035454/SRR035454.fastq.gz					data/source/PRJNA46161/fastq/SRR035454_se.fastq.gz		
PRJNA46161	ABT	Southern African Bantu	SRR035455	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT_001pA	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)			9ebdc38cd4505c26b5a78b259e4d1c27	511e48d5194ce984d0cc7711838d5e2c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035455/SRR035455_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035455/SRR035455_2.fastq.gz		data/source/PRJNA46161/fastq/SRR035455_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR035455_r2.fastq.gz
PRJNA46161	ABT	Southern African Bantu	SRR035456	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT_001pA	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)			dc91cc3ae58c85c43e839b6958c2cd10	d4eba25f85baf4435dfef19c76dc8538	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035456/SRR035456_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035456/SRR035456_2.fastq.gz		data/source/PRJNA46161/fastq/SRR035456_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR035456_r2.fastq.gz
PRJNA46161	ABT	Southern African Bantu	SRR035457	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT.LMP.Test_000pA	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)			591f32604516e2d8aad2125fdef224dc	70b13b0ad6a803bbdde34b2140d222f8	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035457/SRR035457_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035457/SRR035457_2.fastq.gz		data/source/PRJNA46161/fastq/SRR035457_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR035457_r2.fastq.gz
PRJNA46161	ABT	Southern African Bantu	SRR035458	CCGB	ABI_SOLID	AB SOLiD System 3.0	AZZ_ABT.LMP.Test_000pA	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)			89899cb29ed3b608586b4174a74f6622	86d09f5fdfdc1fa621c5cb6db79c8c7c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035458/SRR035458_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035458/SRR035458_2.fastq.gz		data/source/PRJNA46161/fastq/SRR035458_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR035458_r2.fastq.gz
PRJNA46161	KB1	Southern African Bushman	SRR035560	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_paired	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	d02656dfe0987168ea2bec359e632c6c	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035560/SRR035560.fastq.gz	774c983770f498997b196eea95779e8b	f960d12d5c5e399c2f66b1842d8987ab	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035560/SRR035560_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035560/SRR035560_2.fastq.gz	data/source/PRJNA46161/fastq/SRR035560_se.fastq.gz	data/source/PRJNA46161/fastq/SRR035560_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR035560_r2.fastq.gz
PRJNA46161	KB1	Southern African Bushman	SRR035561	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_paired	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	110b6f4989d221b3f8e9b7f07110480e	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035561/SRR035561.fastq.gz	63a286a818cc63f3a867ab0712f3f2c5	a9e80dcb7fecc93e4ed98bab03ed5b1b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035561/SRR035561_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035561/SRR035561_2.fastq.gz	data/source/PRJNA46161/fastq/SRR035561_se.fastq.gz	data/source/PRJNA46161/fastq/SRR035561_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR035561_r2.fastq.gz
PRJNA46161	KB1	Southern African Bushman	SRR035562	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_paired	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	1a2fe291f791fb2128f938d144f3ec9b	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035562/SRR035562.fastq.gz	4cb807eea093129da2edec23073ba85a	ee96e952c92d59c4f3c309228511fb9a	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035562/SRR035562_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035562/SRR035562_2.fastq.gz	data/source/PRJNA46161/fastq/SRR035562_se.fastq.gz	data/source/PRJNA46161/fastq/SRR035562_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR035562_r2.fastq.gz
PRJNA46161	KB1	Southern African Bushman	SRR035563	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_paired	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	47febd0f2ecceb5b4ac3c6db29e2f892	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035563/SRR035563.fastq.gz	066f3b672fa8b0f63c3ca10ded2715b0	09d55ee17e400fc0b8cf585fe205ba16	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035563/SRR035563_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035563/SRR035563_2.fastq.gz	data/source/PRJNA46161/fastq/SRR035563_se.fastq.gz	data/source/PRJNA46161/fastq/SRR035563_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR035563_r2.fastq.gz
PRJNA46161	KB1	Southern African Bushman	SRR035564	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_paired	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	e45585265a082a9eabe70f65a87e20e1	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035564/SRR035564.fastq.gz	ca197c782dd77b04b4fe6b149c38b246	20648e862304870ef4924f4081df9e27	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035564/SRR035564_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035564/SRR035564_2.fastq.gz	data/source/PRJNA46161/fastq/SRR035564_se.fastq.gz	data/source/PRJNA46161/fastq/SRR035564_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR035564_r2.fastq.gz
PRJNA46161	KB1	Southern African Bushman	SRR035565	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_paired	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	f8ebb7ef13940ce04b901929a4ce9540	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035565/SRR035565.fastq.gz	6d96c564d8796a4225496eed9a1d9be1	c3addf2cce88ed04a84e383523b40e87	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035565/SRR035565_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035565/SRR035565_2.fastq.gz	data/source/PRJNA46161/fastq/SRR035565_se.fastq.gz	data/source/PRJNA46161/fastq/SRR035565_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR035565_r2.fastq.gz
PRJNA46161	KB1	Southern African Bushman	SRR035566	CCGB	LS454	454 GS FLX Titanium	KB1_genome_454_paired	PAIRED	Complete Khoisan and Bantu genomes from southern Africa (Homo sapiens)	60d790edf6a25fcfce98079c86a45abb	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035566/SRR035566.fastq.gz	017bb2c9d1840c27eb0f55f93e4acf8e	de623d35acafbe3fb9ddc1e3cbe170ed	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035566/SRR035566_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR035/SRR035566/SRR035566_2.fastq.gz	data/source/PRJNA46161/fastq/SRR035566_se.fastq.gz	data/source/PRJNA46161/fastq/SRR035566_r1.fastq.gz	data/source/PRJNA46161/fastq/SRR035566_r2.fastq.gz
